country_code,country,geography_code,geography,geography_type,group_code,group_name,group_type,start_date,end_date,job_postings_count,population
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,7477,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,6934,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,6406,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,5415,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,6025,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,4630,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,4661,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,3574,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,4812,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,4575,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,4516,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,5671,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,6411,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,6482,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,7631,1959495.0
US,United States of America,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,6197,1959495.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,2647,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,4211,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,2224,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,3675,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,2790,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,3541,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,3297,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,2649,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,5981,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,3242,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,3866,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,2659,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,2174,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,2081,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,2075,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,2263,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,2163,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,1970,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,2839,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,2186,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,3959,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,3003,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,3014,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,3212,1270530.0
US,United States of America,35380,"New Orleans-Metairie, LA",Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,2427,1270530.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,40276,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,50657,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,33226,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,45639,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,38493,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,51132,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,47539,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,46546,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,43048,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,41467,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,39395,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,38890,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,37064,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,29580,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,28114,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,29068,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,22450,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,30103,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,27517,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,25334,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,28776,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,32869,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,33642,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,35874,19895340.0
US,United States of America,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,28892,19895340.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,3882,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,4277,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,3432,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,4358,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,3515,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,3926,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,4415,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,3967,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,4210,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,4419,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,4214,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,4392,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,3309,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,2917,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,3040,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,2978,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,2555,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,2726,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,2701,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,2828,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,3229,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,3719,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,3702,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,4735,1408950.0
US,United States of America,36420,"Oklahoma City, OK",Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,3638,1408950.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,6417,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,7342,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,5619,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,7328,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,7055,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,8820,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,7461,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,6785,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,7969,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,7851,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-03-15,2020-03-21,7821,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-03-22,2020-03-28,5285,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-03-29,2020-04-04,4723,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-04-05,2020-04-11,4200,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-04-12,2020-04-18,4201,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-04-19,2020-04-25,3459,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-04-26,2020-05-02,3687,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-05-03,2020-05-09,4674,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-05-10,2020-05-16,4268,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-05-17,2020-05-23,4112,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-05-24,2020-05-30,5463,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-05-31,2020-06-06,5462,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-06-07,2020-06-13,5726,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-06-14,2020-06-20,6233,2608147.0
US,United States of America,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Area,Total,Total,Total,2020-06-21,2020-06-27,5394,2608147.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-01-05,2020-01-11,18921,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-01-12,2020-01-18,22110,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-01-19,2020-01-25,18032,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-01-26,2020-02-01,18984,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-02-02,2020-02-08,16450,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-02-09,2020-02-15,20925,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-02-16,2020-02-22,25020,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-02-23,2020-02-29,19170,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-03-01,2020-03-07,17995,6102434.0
US,United States of America,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Area,Total,Total,Total,2020-03-08,2020-03-14,18997,6102434.0
